CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL141343	230163	CHEMBL141343	230163		U-78517F	520.71	6.63	68.2	2	Cc1c(C)c2OC(C)(CN3CCN(CC3)c4cc(nc(n4)N5CCCC5)N6CCCC6)CCc2c(C)c1O	7788046	IC50	=	13352	nM	4.87	IC50	=	13.352	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein	SNF	high	59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1201066	675017	CHEMBL637	27278	VENLAFAXINE HYDROCHLORIDE	venlafaxine	277.4	3.02	32.7	0	Cl.COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2	15100730	IC50	=	15700	nM	4.8	IC50	=	15700	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1436755	CHEMBL3385967	B	Inhibition of human DAT expressed in HEK293 cells at incubated for 15 mins by neurotransmitter reuptake assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein	SNF	high	89349	CHEMBL3352820	25221656	ACS Med. Chem. Lett.	2014	5	9	999			
CHEMBL1173279	651230	CHEMBL1173279	651230		4f	251.32	1.64	50.72	0	COc1cccc(c1)[C@]2(O)OCC(C)(C)N[C@H]2C	3360065	IC50	=	16000	nM	4.8	IC50	=	16000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	641576	CHEMBL1176113	B	Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells after 90 mins by scintillation counting	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein	SNF	high	51842	CHEMBL1177712	20509659	J. Med. Chem.	2010	53	12	4731	722	CHEMBL3307715	HEK293
CHEMBL14370	14263	CHEMBL14370	14263	REBOXETINE	reboxetine	313.39	3.08	39.72	0	CCOc1ccccc1OC(C2CNCCO2)c3ccccc3	1753691	IC50	>	25000	nM		IC50	>	25000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	379064	CHEMBL863614	B	Inhibition of [3H]DA reuptake at DA transporter in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			31495	CHEMBL1145304	16750363	Bioorg. Med. Chem. Lett.	2006	16	16	4349	722	CHEMBL3307715	HEK293
CHEMBL462311	518392	CHEMBL462311	518392		32c	267.34	2.35	44.48	0	COc1ccc(F)cc1CC[C@H]2CC[C@H](CCN)O2	2613636	IC50	=	27850	nM	4.56	IC50	=	27850	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	541285	CHEMBL1031544	B	Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein	SNF	high	45958	CHEMBL1152751	19201198	Bioorg. Med. Chem.	2009	17	5	2047			
CHEMBL450769	518389	CHEMBL450769	518389		32b	253.31	1.9	44.48	0	COc1ccc(F)cc1C[C@@H]2CC[C@H](CCN)O2	2613633	IC50	=	36340	nM	4.44	IC50	=	36340	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	541285	CHEMBL1031544	B	Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein	SNF	high	45958	CHEMBL1152751	19201198	Bioorg. Med. Chem.	2009	17	5	2047			
CHEMBL402345	427173	CHEMBL402345	427173		26	348.82	2.99	50.8	0	CNCc1cc(ccc1Oc2ccc(Cl)cc2OC)C(=O)N(C)C	2103498	IC50	>	40000	nM		IC50	>	40000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	463819	CHEMBL948898	B	Inhibition of [3H]dopamine uptake at human dopamine transporter expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			38411	CHEMBL1141595	18240382	Bioorg. Med. Chem. Lett.	2008	18	2	596	722	CHEMBL3307715	HEK293
CHEMBL480988	473174	CHEMBL480988	473174		7	435.35	4.15	51.13	0	COc1ccc(cc1OC)C2=NN(CCCCCBr)C(=O)C3CC=CCC23	2263590	IC50	>	100000	nM		IC50	>	100000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	560770	CHEMBL1011737	B	Inhibition of [3H]DA from human recombinant DAT expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			44983	CHEMBL1139269	19014888	Bioorg. Med. Chem.	2009	17	1	337	722	CHEMBL3307715	HEK293
CHEMBL1173355	651235	CHEMBL1173355	651235		4k	251.32	1.64	50.72	0	COc1ccc(cc1)[C@]2(O)OCC(C)(C)N[C@H]2C	3360070	IC50	>	100000	nM		IC50	>	100	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	641576	CHEMBL1176113	B	Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells after 90 mins by scintillation counting	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			51842	CHEMBL1177712	20509659	J. Med. Chem.	2010	53	12	4731	722	CHEMBL3307715	HEK293
CHEMBL1140	175447	CHEMBL1140	175447	NIACINAMIDE	NIACINAMIDE	122.12	-.32	55.98	0	NC(=O)c1cccnc1	7733261	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL573	16656	CHEMBL573	16656	NIACIN	NIACIN	123.11	.31	50.19	0	OC(=O)c1cccnc1	7726983	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL495778	483539	CHEMBL495778	483539	PENICILLIC ACID	PENICILLIC ACID	170.16	.78	55.76	0	COC1=CC(=O)OC1(O)C(=C)C	7744956	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL256137	427029	CHEMBL256137	427029		20	276.76	3.21	34.15	0	CNCc1cnc(C)cc1Oc2ccc(Cl)cc2C	2166329	IC50					IC50				Not Determined		0	BAO_0000190			479730	CHEMBL929227	B	Inhibition of [3H]DA uptake at human recombinant DAT expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			39530	CHEMBL1145616	18417343	Bioorg. Med. Chem. Lett.	2008	18	9	2896	722	CHEMBL3307715	HEK293
CHEMBL245416	407745	CHEMBL245416	407745	L-MIMOSINE	L-MIMOSINE	198.18	-4.34	103.86	0	N[C@@H](CN1C=CC(=O)C(=C1)O)C(=O)O	7765569	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL2252949	1476884	CHEMBL2252949	1476884	(-)-CAMPHOR	L-CAMPHOR	152.23	2.08	17.07	0	CC1(C)[C@H]2CC[C@]1(C)C(=O)C2	7759291	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL566207	583043	CHEMBL566207	583043		1h	219.32	2.94	29.1	0	CC(NC(C)(C)C)C(=O)c1ccc(C)cc1	3012393	IC50					IC50				Not Determined		0	BAO_0000190			595698	CHEMBL1041761	B	Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			49019	CHEMBL1156106	19821577	J. Med. Chem.	2009	52	21	6768	722	CHEMBL3307715	HEK293
CHEMBL1371937	795821	CHEMBL1371937	795821	PANTHENOL	PANTHENOL	205.25	-1.27	89.79	0	CC(C)(CO)C(O)C(=O)NCCCO	7736170	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL45245	69135	CHEMBL45245	69135		6(5H)-PHENANTHRIDINONE	195.22	2.3	29.1	0	O=C1Nc2ccccc2c3ccccc13	7623487	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL565386	582991	CHEMBL565386	582991		3	211.32	2.41	57.34	0	CC(NC(C)(C)C)C(=O)c1cccs1	3012368	IC50					IC50				Not Determined		0	BAO_0000190			595698	CHEMBL1041761	B	Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			49019	CHEMBL1156106	19821577	J. Med. Chem.	2009	52	21	6768	722	CHEMBL3307715	HEK293
CHEMBL666	27780	CHEMBL666	27780	FOSCARNET	FOSCARNET	126.01	-.38	104.64	0	OC(=O)P(=O)(O)O	7655236	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1741	570147	CHEMBL1741	570147	CLARITHROMYCIN	CLARITHROMYCIN	747.95	2.2	182.9	2	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC	7710354	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL277100	15371	CHEMBL277100	15371	TEMAFLOXACIN	TEMAFLOXACIN	417.38	.62	72.88	0	CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F	7823141	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1009	112655	CHEMBL1009	112655	LEVODOPA	LEVODOPA	197.19	-2.09	103.78	0	N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O	7763805	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL28079	40405	CHEMBL28079	40405	ZAPRINAST	ZAPRINAST	271.27	2.16	92.26	0	CCCOc1ccccc1C2=Nc3nn[nH]c3C(=O)N2	7784949	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL286398	42689	CHEMBL286398	42689	PROPYLENE GLYCOL	PROPYLENE GLYCOL	76.09	-.52	40.46	0	CC(O)CO	7745922	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL880	74284	CHEMBL880	74284	FAMCICLOVIR	FAMCICLOVIR	321.33	-.29	122.22	0	CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(=O)C	7654687	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL744	38898	CHEMBL744	38898	RILUZOLE	RILUZOLE	234.2	3.83	76.38	0	Nc1nc2ccc(OC(F)(F)F)cc2s1	7828095	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL502896	461730	CHEMBL1187445	661395	CETRAXATE HYDROCHLORIDE	CETRAXATE	305.37	.17	89.62	0	Cl.NC[C@@H]1CC[C@H](CC1)C(=O)Oc2ccc(CCC(=O)O)cc2	7707596	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1236282	698632	CHEMBL1236282	698632	THIAMPHENICOL	THIAMPHENICOL	356.22	.66	112.07	0	CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl	7812787	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL290916	60371	CHEMBL290916	60371	EDARAVONE	EDARAVONE	174.2	1.12	32.67	0	CC1=NN(C(=O)C1)c2ccccc2	7654242	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL547	13928	CHEMBL547	13928	ISOTRETINOIN	ISOTRETINOIN	300.44	5.55	37.29	1	C\C(=C\C(=O)O)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C	7748305	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1567463	991347	CHEMBL1567463	991347	CHOLINE ALFOSCERATE	CHOLINE ALFOSCERATE	257.22	-4.13	108.86	0	C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO	7703456	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL476116	489211	CHEMBL476116	489211		22	322.44	3.32	32.34	0	CC(C)C(=O)N(Cc1ccccc1c2ccccc2)[C@H]3CCNC3	2565074	IC50					IC50				Not Determined		0	BAO_0000190			513533	CHEMBL979029	B	Inhibition of [3H]DA reuptake at human dopamine transporter expressed in HEK293 cells by scintillation counting	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			44021	CHEMBL1155868	18625557	Bioorg. Med. Chem. Lett.	2008	18	15	4308	722	CHEMBL3307715	HEK293
CHEMBL1502	419598	CHEMBL1502	419598	PANTOPRAZOLE	PANTOPRAZOLE	383.37	2.74	105.54	0	COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC	7740495	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL456	2654	CHEMBL456	2654	ETHACRYNIC ACID	ETHACRYNIC ACID	303.14	3.96	63.6	0	CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl	7662917	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL47	3345	CHEMBL47	3345	VITAMIN E	ALPHA-TOCOPHEROL	430.71	10.44	29.46	1	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1	7640253	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL54	3859	CHEMBL54	3859	HALOPERIDOL	HALOPERIDOL	375.86	3.89	40.54	0	OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3	7675074	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL2107687	1379957	CHEMBL2111176	1383616	VALETHAMATE BROMIDE	VALETHAMATE BROMIDE	306.46	2.83	26.3	0	[Br-].CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1	7782334	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1458880	882764	CHEMBL1458880	882764	CADMIUM DICHLORIDE	CADMIUM CHLORIDE						7599883	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1065	138605	CHEMBL1065	138605	METHYSERGIDE	METHYSERGIDE	353.46	2.27	57.5	0	CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34	7747490	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL101	12417	CHEMBL101	12417	PHENYLBUTAZONE	PHENYLBUTAZONE	308.37	3.95	40.62	0	CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3	7740815	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
